"energy","tempo","danceability","playlist_genre","loudness","liveness","valence","track_artist","time_signature","speechiness","track_name","instrumentalness","key","acousticness","playlist_subgenre","song_id"
"637","135055","851","hip-hop","-6149","227","616","Duki, Headie One","4","104","Brindis","0","0","225","trap","235"
"718","12814","76","hip-hop","-3017","982","557","Bad Bunny, Bryant Myers","4","232","Pa Ti","0","1","348","trap","236"
"748","11501","752","hip-hop","-3755","105","497","Trap Capos, Noriel, Bad Bunny, Almighty","4","895","Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix","0","6","289","trap","237"
"536","119967","689","hip-hop","-8861","169","349","Lary Over, Anuel, Bryant Myers, Almighty, Brytiago","4","174","Tu Me Enamoraste - Remix","0","8","25","trap","238"
"531","11896","566","hip-hop","-6635","179","367","Paulo Londra, Lenny Tavárez","4","716","Nena Maldición (feat. Lenny Tavárez)","0","6","192","trap","239"
"657","124992","883","hip-hop","-5748","128","284","Future","4","305","PUFFIN ON ZOOTIEZ","0","8","603","trap","240"
"88","92055","753","hip-hop","-3165","146","582","Matuê","4","81","1993","0","11","455","trap","241"
"496","86003","889","hip-hop","-6365","252","544","Meek Mill, Drake","4","905","Going Bad (feat. Drake)","0","4","259","trap","242"
"708","96914","712","hip-hop","-5715","29","634","Duki, YSY A","4","247","Un Día Más","0","10","404","trap","243"
"696","120146","744","hip-hop","-5015","808","406","Trap Capos, Noriel, Bad Bunny, Arcángel","4","117","De las 2 (feat. Bad Bunny & Arcángel)","0","8","71","trap","244"
"629","140101","523","hip-hop","-4058","323","209","Bryant Myers, Bad Bunny","4","549","Un Ratito Mas","0","1","156","trap","245"
"735","99827","697","hip-hop","-416","99","403","Lazza, Lil Baby","3","497","CANZONE D'ODIO (feat. Lil Baby)","0","10","172","trap","246"
"671","147037","607","hip-hop","-6934","128","316","Filipe Ret, Dallass, Hunter","4","863","Deus Perdoa","0,000131","4","403","trap","247"
"486","110964","784","hip-hop","-6497","101","894","Future","4","475","Solo","497","5","538","trap","248"
"583","116624","709","hip-hop","-5298","195","533","Metro Boomin, Future, Chris Brown","4","204","Superhero (Heroes & Villains) [with Future & Chris Brown]","0,000297","5","138","trap","249"
"385","129958","69","hip-hop","-8444","236","19","KHEA, Omar Varela, Asan","4","817","Cómo Le Digo","0","0","181","trap","250"
"411","172445","722","hip-hop","-9963","976","503","KayBlack, Wall Hein, AMUSIK","3","387","Maturidade","0","2","509","trap","251"
"484","13303","93","hip-hop","-5486","922","747","WIU, Teto","4","259","Problemas de um Milionário","0,00684","2","355","trap","252"
"6","113903","883","hip-hop","-7188","931","691","Bad Bunny","4","37","BOOKER T","0,000794","7","114","trap","253"
"73","155008","834","hip-hop","-3714","124","446","Travis Scott","4","222","SICKO MODE","0","8","513","trap","254"
"668","87973","573","hip-hop","-4356","109","145","Metro Boomin, Future, Don Toliver","4","467","Too Many Nights (feat. Don Toliver & with Future)","0,00401","7","189","trap","255"
"603","135993","735","hip-hop","-9474","844","429","Revol, Ozuna, Cosculluela, Arcángel, Brytiago","4","203","Me Ama Me Odia","0,00356","6","226","trap","256"
"637","171264","567","afrobeats","-4032","235","882","Youka","3","298","Hm Hm hm","346","9","499","nigerian","257"
"874","118079","774","afrobeats","-5641","413","927","Wizkid","4","488","Kese (Dance)","34","5","142","nigerian","258"
"792","113981","749","afrobeats","-4621","712","903","Davido, YG Marley","4","402","Awuke","0,00163","5","308","nigerian","259"
"812","100049","455","afrobeats","-3455","199","823","Darkoo, Rema","4","211","Favourite Girl (with Rema)","0","8","372","nigerian","260"
"648","932","737","afrobeats","-5493","105","746","Wizkid, Brent Faiyaz","4","138","Piece of My Heart (feat. Brent Faiyaz)","0,000692","1","252","nigerian","261"
"814","93482","683","afrobeats","-3505","858","758","Tyla","4","466","PUSH 2 START","826","2","277","nigerian","262"
"683","145379","501","afrobeats","-7881","685","623","Bnxn, Rema","5","211","Fi Kan We Kan","0,00925","6","109","nigerian","263"
"634","101837","502","afrobeats","-3367","188","645","Asake, Wizkid","3","144","MMS","341","8","677","nigerian","264"
"651","112648","694","latin","-6968","787","471","Oscar Maydon, Fuerza Regida","3","784","Tu Boda","0,00136","6","496","modern","265"
"581","99973","805","latin","-5091","933","528","Cris Mj, FloyyMenor, LOUKI","4","601","Después De La 1","202","6","303","modern","266"
"563","105008","833","latin","-5593","139","343","Rauw Alejandro, Bad Bunny","4","204","Qué Pasaría...","0,00127","4","528","modern","267"
"737","101923","779","latin","-4667","974","445","Danny Ocean, Kapo","4","109","Imagínate","0","11","134","modern","268"
"662","95999","863","latin","-5855","334","307","Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil","4","21","Kamikaze (feat. Victor Mendivil)","0,000845","4","843","modern","269"
"482","100029","69","latin","-6335","728","356","Fuerza Regida","4","2","NEL","4","7","523","modern","270"
"668","128027","924","latin","-6795","678","787","KAROL G","4","469","Si Antes Te Hubiera Conocido","594","11","446","modern","271"
"762","90025","816","latin","-2864","845","782","Blessd, Anuel AA","4","565","DEPORTIVO","404","0","534","modern","272"
"718","105002","848","latin","-4385","116","564","Maria Becerra, Yandel","4","557","SEXO ES LA MODA","0,00019","9","183","modern","273"
"712","9198","848","latin","-3574","106","692","KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","4","981","57","0","1","221","modern","274"
"627","155865","687","latin","-4975","893","47","Rauw Alejandro, Romeo Santos","4","181","Khé?","0","7","326","modern","275"
"483","171831","753","latin","-6436","681","826","Joyce Santana, Feid","4","273","Ferxxoko","0","3","189","modern","276"
"724","101097","556","latin","-3165","217","681","Duki, Myke Towers","3","119","Nueva Era","0","0","267","modern","277"
"442","100021","776","latin","-899","723","838","FloyyMenor","4","575","PELIGROSA","0,00131","6","319","modern","278"
"614","119893","658","latin","-6981","92","465","Chino Pacas","3","324","Morena Canela","0,00218","10","105","modern","279"
"681","155079","56","latin","-6304","106","388","Omar Courtz, De La Rose","4","244","Q U E V A S H A C E R H O Y ?","0","6","103","modern","280"
"719","104033","707","latin","-4963","371","701","Quevedo","4","395","DURO","0,000002","4","223","modern","281"
"536","97541","716","latin","-7798","208","359","Junior H","3","328","PIÉNSALO","0","2","452","modern","282"
"594","12501","694","latin","-839","131","672","Jasiel Nuñez, Peso Pluma","3","366","EN MI MUNDO","0","8","396","modern","283"
"752","100076","841","latin","-4735","949","67","Shakira","4","105","Soltera","46","2","167","modern","284"
"709","194055","744","latin","-5778","847","712","Myke Towers, benny blanco","4","284","DEGENERE 👑 (feat. benny blanco)","0","6","501","modern","285"
"707","82045","786","latin","-4386","121","691","Maisak, Feid","4","635","SE ME OLVIDA","0","7","399","modern","286"
"832","98582","742","latin","-4267","296","716","Grupo Frontera","4","325","Hecha Pa' Mí","0","8","857","modern","287"
"616","104008","773","latin","-4516","145","25","Myke Towers, Peso Pluma","4","416","SE TE NOTA (feat. Peso Pluma)","0,00424","0","565","modern","288"
"689","120208","724","latin","-7174","922","936","Tito Double P","3","524","EL LOKERON","0,000677","7","573","modern","289"
"74","117955","748","latin","-3643","87","618","Carin Leon, Gabito Ballesteros","4","387","Ese Vato No Te Queda","109","7","292","modern","290"
"856","1360","691","latin","-5035","876","713","Fuerza Regida, Luis R Conriquez","3","536","Cholo 7","0,00509","6","2","modern","291"
"464","79503","373","latin","-8606","127","301","HUMBE","3","256","KINTSUGI","135","4","86","modern","292"
"783","103001","705","latin","-4783","984","454","Kapo","4","403","UWAIE","0","9","138","modern","293"
"631","11193","706","latin","-5812","227","289","Clarent, Mora","4","366","IA","0","0","656","modern","294"
"445","156023","55","latin","-9548","507","512","LATIN MAFIA","4","847","Siento que merezco más","318","7","262","modern","295"
"764","148853","666","latin","-6297","347","729","Tito Double P, Grupo Frontera","4","116","AY MAMÁ","0","4","366","modern","296"
"162","184784","459","latin","-11634","137","483","Yami Safdie, Lasso","3","425","En Otra Vida","0","0","929","modern","297"
"834","139995","783","latin","-4623","903","92","Clave Especial, Luis R Conriquez","3","29","No Son Doritos","212","3","539","modern","298"
"682","100036","75","latin","-3825","112","618","Beéle","4","945","Frente al Mar","0,000128","10","168","modern","299"
"578","199997","734","latin","-4147","113","88","W Sound, Blessd, Ovy On The Drums","4","295","Soltera - W Sound 01","242","1","155","modern","300"
"513","109935","745","latin","-9116","216","929","Tito Double P, Peso Pluma","3","87","DOS DÍAS","0","1","783","modern","301"
"824","124997","747","latin","-4353","282","793","Calle 24, Chuyin","3","348","NO PIERDO LA VIDA","0","7","184","modern","302"
"787","16507","809","latin","-3826","653","9","Alemán, Gera MX","4","125","Como Pacman","11","8","126","modern","303"
"356","169653","529","latin","-6612","136","659","Julión Álvarez y su Norteño Banda","3","569","Rey Sin Reina","0","3","29","modern","304"
"806","123009","763","latin","-4946","612","594","Belinda, Kenia OS","4","532","JACKPOT","0,00132","2","12","modern","305"
"872","128924","816","latin","-427","254","94","Emilia","4","442","noviogangsta <3","0,000037","11","25","modern","306"
"896","90622","662","latin","-5311","186","79","Don Omar, Tego Calderón","4","251","Bandoleros","0","5","318","hip-hop","307"
"59","161989","864","latin","-8768","93","579","Alemán","4","499","Rucón","0","1","196","hip-hop","308"
"63","81009","72","indian","-5549","108","512","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","4","413","Raataan Lambiyan (From ""Shershaah"")","0","10","615","bollywood","309"
"573","82941","603","indian","-5843","971","236","Jasleen Royal, B Praak, Romy, Anvita Dutt","4","502","Ranjha (From ""Shershaah"")","0","1","478","bollywood","310"
"468","135875","483","indian","-7642","152","319","Pritam, Arijit Singh","4","341","Shayad","0","8","784","bollywood","311"
"519","122925","562","indian","-8744","172","415","Alka Yagnik, Arijit Singh","4","326","Agar Tum Saath Ho","268","3","557","bollywood","312"
"481","124914","534","indian","-9016","142","293","Pritam, Arijit Singh","4","412","Khairiyat","0","0","697","bollywood","313"
"866","140266","526","rock","-5822","945","248","Arctic Monkeys","4","568","505","0,00778","0","287","indie","314"
"903","132009","562","rock","-446","298","791","Yeah Yeah Yeahs","4","296","Heads Will Roll","939","8","187","indie","315"
"585","109942","775","rock","-9516","77","518","Daft Punk, Julian Casablancas","4","271","Instant Crush (feat. Julian Casablancas)","619","10","422","indie","316"
"957","105105","606","rock","-3404","14","603","Jet","4","814","Are You Gonna Be My Girl","295","2","117","indie","317"
"94","10099","438","rock","-3249","3","421","MGMT","3","452","Time to Pretend","777","2","0,00874","indie","318"
"795","79028","801","rock","-5115","717","754","Portugal. The Man","4","504","Feel It Still","113","1","417","feel-good","319"
"509","119945","578","rock","-6229","344","586","Dominic Fike","4","279","misses","734","2","13","feel-good","320"
"62","117038","741","rock","-5505","398","934","Hozier","4","412","Too Sweet","809","10","295","feel-good","321"
"643","103842","633","rock","-8122","78","472","juju<3","4","252","Wasted Summers","831","0","106","feel-good","322"
"593","120509","565","rock","-5864","215","429","d4vd","4","883","Feel It - From The Original Series “Invincible”","0","8","288","feel-good","323"
"749","164959","593","rock","-567","314","649","The Strokes","4","475","The Adults Are Talking","106","5","113","feel-good","324"
"518","151891","815","rock","-6594","104","877","Dominic Fike","4","897","3 Nights","0","7","223","feel-good","325"
"846","103912","611","rock","-59","784","751","The Smiths","4","436","This Charming Man - 2011 Remaster","0","11","509","feel-good","326"
"924","168017","598","rock","-4974","17","611","Royel Otis","4","623","Oysters In My Pocket","799","6","205","feel-good","327"
"828","112056","654","rock","-5377","122","79","Arctic Monkeys","4","281","Fluorescent Adolescent","144","1","146","feel-good","328"
"901","113967","621","rock","-5396","875","744","New Radicals","4","302","You Get What You Give","0","2","17","feel-good","329"
"509","119869","898","rock","-7973","876","727","Rex Orange County","4","62","THE SHADE","0","5","391","feel-good","330"
"94","10099","438","rock","-3249","3","421","MGMT","3","452","Time to Pretend","777","2","0,00874","feel-good","331"
"572","131272","636","rock","-7797","878","66","Big Thief","4","913","Vampire Empire","0","9","287","feel-good","332"
"603","10299","66","rock","-77","751","527","The American Dawn","4","25","Her","144","3","566","feel-good","333"
"798","126976","502","rock","-5909","979","307","boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus","4","414","Not Strong Enough","0,00111","1","291","feel-good","334"
"684","209688","633","rock","-4314","112","725","Bakar","4","591","Hell N Back","0,00895","10","314","feel-good","335"
"351","87057","665","rock","-9424","109","451","Crumb","4","276","Ghostride","819","2","516","feel-good","336"
"521","106035","539","rock","-746","367","679","The Strokes","4","299","Someday","0","9","425","feel-good","337"
"544","121968","823","rock","-10077","108","826","Vansire","4","358","Metamodernity","165","5","389","feel-good","338"
"658","150093","615","rock","-7299","205","293","alt-J","4","343","Breezeblocks","911","5","96","feel-good","339"
"501","134014","781","rock","-9767","908","961","Mk.gee","4","333","ROCKMAN","0,000378","3","66","feel-good","340"
"501","87086","668","country","-13119","194","858","Kenny Rogers","4","629","The Gambler","0","4","342","classic","341"
"361","121059","606","country","-16031","38","621","George Strait","4","346","Amarillo By Morning","0,00339","9","264","classic","342"
"361","187711","363","country","-14398","154","612","Waylon Jennings, Willie Nelson","3","499","Mammas Don't Let Your Babies Grow up to Be Cowboys","119","9","623","classic","343"
